audit_row_id,audit_status,audit_flags,accession,analysis_unit_id,tissue,analysis_input_relative_path,analysis_sample_column,normalized_sample_name,isa_sample_name,source_name,accession_scoped_mouse_id,sample_match_method,sample_match_status,sample_is_technical_replicate,analysis_sample_status,isa_spaceflight_raw,isa_status,status_matches_analysis,sex,sex_raw,age_source_field,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_value_status,organism_raw,source_material_type,mission_cluster,mission_source,api_mission_names,mission_project_token,source_space_mission_raw,launch_mission_raw,mission_conflict_detected,mission_conflict_issue_type,mission_conflict_source_value,mission_conflict_canonical_value,mission_conflict_resolution,isa_source_table,metadata_zip_filename,metadata_zip_sha256,metadata_zip_size_bytes,metadata_downloaded_at_utc,osdr_study_url,dataset_api_url,files_api_url,metadata_download_url,api_project_identifiers,api_mission_start_dates,api_mission_end_dates,tissue_collection_after_landing_days,tissue_collection_timing_category,tissue_collection_scope
OSD-758::OSD-758::MHU-8_RTN_HGC_HGC10,PASS,SOURCE_AGE_RANGE,OSD-758,OSD-758,Retina,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_RTN_HGC_HGC10,MHU-8_RTN_HGC_HGC10,MHU-8_RTN_HGC_HGC10,MHU-8_HGC10,OSD-758::MHU-8_HGC10,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right retina,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,186206,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-758/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-758/download?source=datamanager&file=OSD-758_metadata_OSD-758-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-758::OSD-758::MHU-8_RTN_HGC_HGC11,PASS,SOURCE_AGE_RANGE,OSD-758,OSD-758,Retina,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_RTN_HGC_HGC11,MHU-8_RTN_HGC_HGC11,MHU-8_RTN_HGC_HGC11,MHU-8_HGC11,OSD-758::MHU-8_HGC11,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right retina,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,186206,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-758/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-758/download?source=datamanager&file=OSD-758_metadata_OSD-758-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-758::OSD-758::MHU-8_RTN_HGC_HGC12,PASS,SOURCE_AGE_RANGE,OSD-758,OSD-758,Retina,02_processed_data/osdr_processed/OSD-758/GLDS-664_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_RTN_HGC_HGC12,MHU-8_RTN_HGC_HGC12,MHU-8_RTN_HGC_HGC12,MHU-8_HGC12,OSD-758::MHU-8_HGC12,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right retina,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-758.txt,OSD-758_metadata_OSD-758-ISA.zip,46ed1a4f3709e203e53eb1b899d37c10c0aa08d7dee31accfb4f7e00b624767e,186206,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-758/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-758/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-758/download?source=datamanager&file=OSD-758_metadata_OSD-758-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_FLT_FLT05,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_FLT_FLT05,MHU-8_ON_FLT_FLT05,MHU-8_ON_FLT_FLT05,MHU-8_FLT05,OSD-759::MHU-8_FLT05,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_FLT_FLT09,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_FLT_FLT09,MHU-8_ON_FLT_FLT09,MHU-8_ON_FLT_FLT09,MHU-8_FLT09,OSD-759::MHU-8_FLT09,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_FLT_FLT13,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_FLT_FLT13,MHU-8_ON_FLT_FLT13,MHU-8_ON_FLT_FLT13,MHU-8_FLT13,OSD-759::MHU-8_FLT13,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_FLT_FLT17,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_FLT_FLT17,MHU-8_ON_FLT_FLT17,MHU-8_ON_FLT_FLT17,MHU-8_FLT17,OSD-759::MHU-8_FLT17,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_FLT_FLT21,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_FLT_FLT21,MHU-8_ON_FLT_FLT21,MHU-8_ON_FLT_FLT21,MHU-8_FLT21,OSD-759::MHU-8_FLT21,exact ISA Sample Name,EXACT,FALSE,Flight,Space Flight,Flight,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC01,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC01,MHU-8_ON_HGC_HGC01,MHU-8_ON_HGC_HGC01,MHU-8_HGC01,OSD-759::MHU-8_HGC01,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC02,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC02,MHU-8_ON_HGC_HGC02,MHU-8_ON_HGC_HGC02,MHU-8_HGC02,OSD-759::MHU-8_HGC02,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC03,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC03,MHU-8_ON_HGC_HGC03,MHU-8_ON_HGC_HGC03,MHU-8_HGC03,OSD-759::MHU-8_HGC03,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC04,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC04,MHU-8_ON_HGC_HGC04,MHU-8_ON_HGC_HGC04,MHU-8_HGC04,OSD-759::MHU-8_HGC04,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC05,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC05,MHU-8_ON_HGC_HGC05,MHU-8_ON_HGC_HGC05,MHU-8_HGC05,OSD-759::MHU-8_HGC05,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC06,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC06,MHU-8_ON_HGC_HGC06,MHU-8_ON_HGC_HGC06,MHU-8_HGC06,OSD-759::MHU-8_HGC06,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC07,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC07,MHU-8_ON_HGC_HGC07,MHU-8_ON_HGC_HGC07,MHU-8_HGC07,OSD-759::MHU-8_HGC07,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC08,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC08,MHU-8_ON_HGC_HGC08,MHU-8_ON_HGC_HGC08,MHU-8_HGC08,OSD-759::MHU-8_HGC08,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC09,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC09,MHU-8_ON_HGC_HGC09,MHU-8_ON_HGC_HGC09,MHU-8_HGC09,OSD-759::MHU-8_HGC09,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC10,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC10,MHU-8_ON_HGC_HGC10,MHU-8_ON_HGC_HGC10,MHU-8_HGC10,OSD-759::MHU-8_HGC10,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
OSD-759::OSD-759::MHU-8_ON_HGC_HGC11,PASS,SOURCE_AGE_RANGE,OSD-759,OSD-759,Optic nerve,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,MHU-8_ON_HGC_HGC11,MHU-8_ON_HGC_HGC11,MHU-8_ON_HGC_HGC11,MHU-8_HGC11,OSD-759::MHU-8_HGC11,exact ISA Sample Name,EXACT,FALSE,Ground,Ground Control,Ground,TRUE,Male,Male,Characteristics[Age at Launch],11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,RANGE_REPORTED_BY_SOURCE,Mus musculus,Right optic nerve,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,,FALSE,,,,,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,185194,2026-08-30 12:55:53 UTC,https://osdr.nasa.gov/bio/repo/data/studies/OSD-759/,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/?format=json,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-759/files/,https://osdr.nasa.gov/geode-py/ws/studies/OSD-759/download?source=datamanager&file=OSD-759_metadata_OSD-759-ISA.zip,MHU-8,3/14/23,4/15/23,Space Flight=0-1,post_landing_api_dissection_date_derived,Ground Control; Space Flight
